post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,images
4159826654074556,"New research article now online: Perceptions of quality of care during #birth at private Chiranjeevi facilities in Gujarat: lessons for Universal Health Coverage #UHC

Read it here: https://bit.ly/2XTO5bo

#SRHR #India #healthcare #accesstohealth #reprorights #reprohealth","New research article now online: Perceptions of quality of care during #birth at private Chiranjeevi facilities in Gujarat: lessons for Universal Health Coverage #UHC

Read it here: https://bit.ly/2XTO5bo

#SRHR #India #healthcare #accesstohealth #reprorights #reprohealth",,2021-01-26 13:25:04,https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/143140529_4159826657407889_6514411828560323131_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=dgCe17czAi4AX-7cM37&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=515160c016d268da0e4433fa6cecc8d2&oe=6040C625,,,,3.0,0.0,0,,https://bit.ly/2XTO5bo,126697227387539,"['https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/143140529_4159826657407889_6514411828560323131_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=dgCe17czAi4AX-7cM37&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=515160c016d268da0e4433fa6cecc8d2&oe=6040C625', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/143140529_4159826657407889_6514411828560323131_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=dgCe17czAi4AX-7cM37&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=515160c016d268da0e4433fa6cecc8d2&oe=6040C625', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/143140529_4159826657407889_6514411828560323131_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=dgCe17czAi4AX-7cM37&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=515160c016d268da0e4433fa6cecc8d2&oe=6040C625']"
4157086557681899,"New paper explores the potential role of #youth, who constitute a large portion of the population in #Uganda, in contributing to #maternal #health in rural communities in Wakiso district, Uganda using #photovoice.

Read it here: https://bit.ly/2XZFJyV","New paper explores the potential role of #youth, who constitute a large portion of the population in #Uganda, in contributing to #maternal #health in rural communities in Wakiso district, Uganda using #photovoice.

Read it here: https://bit.ly/2XZFJyV",,2021-01-25 13:25:02,https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/142520112_4157086567681898_4317191732385464206_o.jpg?_nc_cat=102&ccb=2&_nc_sid=da1649&_nc_ohc=7NtnAfekCTwAX949SqM&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=0922ac3d0342fd3175a01cc47aabe875&oe=6042F705,,,,3.0,0.0,0,,https://bit.ly/2XZFJyV,126697227387539,"['https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/142520112_4157086567681898_4317191732385464206_o.jpg?_nc_cat=102&ccb=2&_nc_sid=da1649&_nc_ohc=7NtnAfekCTwAX949SqM&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=0922ac3d0342fd3175a01cc47aabe875&oe=6042F705', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/142520112_4157086567681898_4317191732385464206_o.jpg?_nc_cat=102&ccb=2&_nc_sid=da1649&_nc_ohc=7NtnAfekCTwAX949SqM&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=0922ac3d0342fd3175a01cc47aabe875&oe=6042F705', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/142520112_4157086567681898_4317191732385464206_o.jpg?_nc_cat=102&ccb=2&_nc_sid=da1649&_nc_ohc=7NtnAfekCTwAX949SqM&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=0922ac3d0342fd3175a01cc47aabe875&oe=6042F705']"
4148590428531512,"We cannot overlook #reprohealth and #reprorights when researching the effects of #COVID19. As such, we have an open call for papers on the implications of the virus and pandemic on #SRHR. Submit your paper now!
http://www.srhm.org/call-for-papers-covid19/

SRHM.ORG
Call for Papers: COVID-19","We cannot overlook #reprohealth and #reprorights when researching the effects of #COVID19. As such, we have an open call for papers on the implications of the virus and pandemic on #SRHR. Submit your paper now!
http://www.srhm.org/call-for-papers-covid19/","SRHM.ORG
Call for Papers: COVID-19",2021-01-22 13:25:02,,,,,1.0,0.0,3,https://facebook.com/story.php?story_fbid=4148590428531512&id=126697227387539,http://www.srhm.org/call-for-papers-covid19/,126697227387539,[]
4145832462140642,"New research article now online: Imagining #maternity care as a complex adaptive system: understanding #health system constraints to the promotion of respectful maternity care

Read it here: https://bit.ly/3qC86PZ

@AntenehAsef#SRHR #Ethiopia #maternalhealth #reprohealth","New research article now online: Imagining #maternity care as a complex adaptive system: understanding #health system constraints to the promotion of respectful maternity care

Read it here: https://bit.ly/3qC86PZ

@AntenehAsef#SRHR #Ethiopia #maternalhealth #reprohealth",,2021-01-21 13:25:02,https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141346415_4145832465473975_5455248091699293788_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=xkyZWeC5WTYAX-Tv9PD&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=e28d46a8a98d49d0e4482b88123ea401&oe=6041F884,,,,4.0,0.0,0,,https://bit.ly/3qC86PZ,126697227387539,"['https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141346415_4145832465473975_5455248091699293788_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=xkyZWeC5WTYAX-Tv9PD&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=e28d46a8a98d49d0e4482b88123ea401&oe=6041F884', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141346415_4145832465473975_5455248091699293788_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=xkyZWeC5WTYAX-Tv9PD&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=e28d46a8a98d49d0e4482b88123ea401&oe=6041F884', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/141346415_4145832465473975_5455248091699293788_o.jpg?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_ohc=xkyZWeC5WTYAX-Tv9PD&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=e28d46a8a98d49d0e4482b88123ea401&oe=6041F884']"
4144159432307945,"New blog post by Matt Boxshall, Sarah Straubinger, Kadidia Dissa Boro, and Pierre-Marie Metangmo from @ThinkWellGlobal on #familyplanning in #BurkinaFaso.

Read it here: http://bit.ly/39R4QK0

SRHM.ORG
Rolling out free family planning in Burkina Faso is improving choice, but who will pay?","New blog post by Matt Boxshall, Sarah Straubinger, Kadidia Dissa Boro, and Pierre-Marie Metangmo from @ThinkWellGlobal on #familyplanning in #BurkinaFaso.

Read it here: http://bit.ly/39R4QK0","SRHM.ORG
Rolling out free family planning in Burkina Faso is improving choice, but who will pay?",2021-01-20 21:40:26,,,,,0.0,0.0,0,https://facebook.com/story.php?story_fbid=4144159432307945&id=126697227387539,https://bit.ly/39R4QK0,126697227387539,[]
4143614449029110,"Extended deadline! You now have until March 31 to submit your paper for the #SouthAsia regional issue on Sexual and Reproductive Health and Rights. Papers especially welcome on key #SRHR issues from activists based in the region. See full details at: http://www.srhm.org/call-for-papers-south-asia/

SRHM.ORG
Call for papers: South Asia",Extended deadline! You now have until March 31 to submit your paper for the #SouthAsia regional issue on Sexual and Reproductive Health and Rights. Papers especially welcome on key #SRHR issues from activists based in the region. See full details at: http://www.srhm.org/call-for-papers-south-asia/,"SRHM.ORG
Call for papers: South Asia",2021-01-20 17:15:35,,,,,2.0,0.0,0,https://facebook.com/story.php?story_fbid=4143614449029110&id=126697227387539,http://www.srhm.org/call-for-papers-south-asia/,126697227387539,[]
4129061253817763,"""As a #trans scholar, I found myself particularly interested in how the collection attended to #menstruation as a #health care need and category of analysis relevant to more than #cisgender women.""

Read more: https://bit.ly/3h2N4Xi","""As a #trans scholar, I found myself particularly interested in how the collection attended to #menstruation as a #health care need and category of analysis relevant to more than #cisgender women.""

Read more: https://bit.ly/3h2N4Xi",,2021-01-15 13:01:08,https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/138329324_4129061257151096_4699317346246731427_o.png?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_ohc=9L-kbwv94mYAX_hzQ9u&_nc_ht=scontent.fadd1-1.fna&oh=de64f150f7bcbb590a0cd59dd80cf026&oe=6041ACF2,,,,2.0,0.0,0,,https://bit.ly/3h2N4Xi,126697227387539,"['https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/138329324_4129061257151096_4699317346246731427_o.png?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_ohc=9L-kbwv94mYAX_hzQ9u&_nc_ht=scontent.fadd1-1.fna&oh=de64f150f7bcbb590a0cd59dd80cf026&oe=6041ACF2', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/138329324_4129061257151096_4699317346246731427_o.png?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_ohc=9L-kbwv94mYAX_hzQ9u&_nc_ht=scontent.fadd1-1.fna&oh=de64f150f7bcbb590a0cd59dd80cf026&oe=6041ACF2', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/138329324_4129061257151096_4699317346246731427_o.png?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_ohc=9L-kbwv94mYAX_hzQ9u&_nc_ht=scontent.fadd1-1.fna&oh=de64f150f7bcbb590a0cd59dd80cf026&oe=6041ACF2']"
4126117917445430,"""Findings show the need for increased #HIV testing services for #pregnant women and assert that #health personnel and policy-makers need to be held accountable for the protection and fulfilment of women’s #rights in respect of HIV testing.""

Read more: https://bit.ly/3mAd5hZ","""Findings show the need for increased #HIV testing services for #pregnant women and assert that #health personnel and policy-makers need to be held accountable for the protection and fulfilment of women’s #rights in respect of HIV testing.""

Read more: https://bit.ly/3mAd5hZ",,2021-01-14 11:15:05,https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/139000663_4126117920778763_7870637901217716598_o.jpg?_nc_cat=104&ccb=2&_nc_sid=da1649&_nc_ohc=Cn0XOFssBMUAX-QzdGa&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=41eaf92fdec5648d4ce0690f07aabe48&oe=6040F423,,,,4.0,0.0,0,,https://bit.ly/3mAd5hZ,126697227387539,"['https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/139000663_4126117920778763_7870637901217716598_o.jpg?_nc_cat=104&ccb=2&_nc_sid=da1649&_nc_ohc=Cn0XOFssBMUAX-QzdGa&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=41eaf92fdec5648d4ce0690f07aabe48&oe=6040F423', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/139000663_4126117920778763_7870637901217716598_o.jpg?_nc_cat=104&ccb=2&_nc_sid=da1649&_nc_ohc=Cn0XOFssBMUAX-QzdGa&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=41eaf92fdec5648d4ce0690f07aabe48&oe=6040F423', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/139000663_4126117920778763_7870637901217716598_o.jpg?_nc_cat=104&ccb=2&_nc_sid=da1649&_nc_ohc=Cn0XOFssBMUAX-QzdGa&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=41eaf92fdec5648d4ce0690f07aabe48&oe=6040F423']"
4117981064925782,"""Unmet need for #contraception was 34% for the previous birth, 37% for the current #pregnancy, and 49% for future #familyplanning. The total unmet need for contraception was 35%, of which 49% was for spacing births and 51% for limiting births.""

Read more: https://bit.ly/3amnIT0","""Unmet need for #contraception was 34% for the previous birth, 37% for the current #pregnancy, and 49% for future #familyplanning. The total unmet need for contraception was 35%, of which 49% was for spacing births and 51% for limiting births.""

Read more: https://bit.ly/3amnIT0",,2021-01-11 11:15:07,https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/138288704_4117981068259115_6501925278858864809_o.jpg?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=Y5siJBmGH2AAX9fwpGw&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=4286929d7efb3c5eda4ae92030ed032a&oe=6040E193,,,,0.0,0.0,0,,https://bit.ly/3amnIT0,126697227387539,"['https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/138288704_4117981068259115_6501925278858864809_o.jpg?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=Y5siJBmGH2AAX9fwpGw&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=4286929d7efb3c5eda4ae92030ed032a&oe=6040E193', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/138288704_4117981068259115_6501925278858864809_o.jpg?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=Y5siJBmGH2AAX9fwpGw&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=4286929d7efb3c5eda4ae92030ed032a&oe=6040E193', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/138288704_4117981068259115_6501925278858864809_o.jpg?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=Y5siJBmGH2AAX9fwpGw&_nc_ht=scontent.fadd1-1.fna&tp=14&oh=4286929d7efb3c5eda4ae92030ed032a&oe=6040E193']"
4110924378964784,"The handbook challenges readers to consider #menstruators who have been historically marginalised in society and within Western-, cis-, white-, middle-class-, and neurotypical-centric reproductive and sexual health research.

Read more: https://bit.ly/3h2N4Xi
#SRHR #mentruation","The handbook challenges readers to consider #menstruators who have been historically marginalised in society and within Western-, cis-, white-, middle-class-, and neurotypical-centric reproductive and sexual health research.

Read more: https://bit.ly/3h2N4Xi
#SRHR #mentruation",,2021-01-08 20:15:16,https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/137229505_4110924382298117_8946225872990253406_o.png?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=rnWaURIm0FcAX88KXQK&_nc_ht=scontent.fadd1-1.fna&oh=6f09f512fffaa4d004fb90f112528bc7&oe=60436867,,,,3.0,1.0,0,,https://bit.ly/3h2N4Xi,126697227387539,"['https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/137229505_4110924382298117_8946225872990253406_o.png?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=rnWaURIm0FcAX88KXQK&_nc_ht=scontent.fadd1-1.fna&oh=6f09f512fffaa4d004fb90f112528bc7&oe=60436867', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/137229505_4110924382298117_8946225872990253406_o.png?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=rnWaURIm0FcAX88KXQK&_nc_ht=scontent.fadd1-1.fna&oh=6f09f512fffaa4d004fb90f112528bc7&oe=60436867', 'https://scontent.fadd1-1.fna.fbcdn.net/v/t1.0-9/137229505_4110924382298117_8946225872990253406_o.png?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_ohc=rnWaURIm0FcAX88KXQK&_nc_ht=scontent.fadd1-1.fna&oh=6f09f512fffaa4d004fb90f112528bc7&oe=60436867']"
